2026-03-11 13:12:17.796 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:12:22.741 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:22.845 | ERROR    | exchange.binance_client:get_open_positions:103 - Position fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:22.998 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:12:27.968 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:28.070 | ERROR    | exchange.binance_client:get_open_positions:103 - Position fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:28.241 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:12:33.213 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:33.316 | ERROR    | exchange.binance_client:get_open_positions:103 - Position fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:33.457 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:12:38.417 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:38.538 | ERROR    | exchange.binance_client:get_open_positions:103 - Position fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:38.735 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:12:43.817 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:44.084 | ERROR    | exchange.binance_client:get_open_positions:103 - Position fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:44.236 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:12:49.348 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:49.451 | ERROR    | exchange.binance_client:get_open_positions:103 - Position fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:49.593 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:12:54.727 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:54.989 | ERROR    | exchange.binance_client:get_open_positions:103 - Position fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:12:55.132 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:13:00.265 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:13:00.522 | ERROR    | exchange.binance_client:get_open_positions:103 - Position fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:13:00.660 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:13:05.642 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:13:05.739 | ERROR    | exchange.binance_client:get_open_positions:103 - Position fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:13:05.886 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:13:11.000 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:13:11.107 | ERROR    | exchange.binance_client:get_open_positions:103 - Position fetch error: APIError(code=-1109): Invalid account.
2026-03-11 13:13:11.263 | ERROR    | data.market_stream:start:154 - WS error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fstream.binance.com'. (_ssl.c:1006). Reconnecting in 5s...
2026-03-11 13:13:16.217 | ERROR    | exchange.binance_client:get_account_balance:80 - Balance fetch error: APIError(code=-1109): Invalid account.
